"subNum","trial_number","cuedAR","uncuedAR","responseAR","rt","shape_org","cued_ellipse","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","pairGlobalOrg","pairMotSame","responseError","sameARCat","pairAR_sameCondition","id","corrCoeff","corrPval"
939045,66,-0.41698684,-0.09266412,-0.46331866,4859,0,1,0,180,1,0.8,0,1,0,-0.04633182,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,67,0.04633134,-0.23165957,-0.13899593,2442,0,2,0,0,1,0.6,0,1,1,-0.18532727,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,68,0.13899498,-0.23165957,-0.00000048,2046,1,1,0,180,1,0.8,0,0,0,-0.13899546,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,69,-0.13899593,-0.18532775,0.13899498,1764,1,1,90,270,1,0.8,90,0,0,0.27799091,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,70,0.09266316,0.04633134,0.09266316,2048,1,1,0,180,1,0.6,0,0,0,0,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,71,-0.09266412,0.32432225,-0.18532775,1946,0,2,180,180,1,0.8,180,1,1,-0.09266363,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,72,0.04633134,-0.46331866,0.37065407,2745,0,1,90,270,1,0.8,90,1,0,0.32432273,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,73,0.23165861,-0.18532775,0.41698588,2541,1,2,0,0,1,0.8,0,0,1,0.18532727,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,74,-0.0463323,-0.23165957,-0.27799139,2124,1,1,180,180,1,0.6,180,0,1,-0.23165909,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,75,-0.23165957,0.04633134,-0.32432321,3297,0,2,0,180,1,0.8,180,1,0,-0.09266364,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,76,-0.13899593,0.27799043,0.32432225,1413,0,1,90,90,1,0.6,90,1,1,0.46331818,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,77,0.32432225,-0.0463323,0.4633177,1771,1,2,180,0,1,0.6,0,0,0,0.13899545,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,78,-0.41698684,0.27799043,-0.50965048,1767,0,2,180,180,1,0.6,180,1,1,-0.09266364,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,79,0.4633177,0.4633177,0.50964952,1186,0,1,0,0,1,0.6,0,1,1,0.04633182,1,1,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,80,-0.37065503,-0.13899593,-0.37065503,1243,1,2,180,0,1,0.8,0,0,0,0,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,81,0.4633177,-0.27799139,0.4633177,1238,0,1,90,90,1,0.6,90,1,1,0,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,82,0.18532679,0.09266316,-0.0463323,3160,0,1,0,180,1,0.6,0,1,0,-0.23165909,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,83,-0.18532775,-0.27799139,-0.18532775,3553,1,2,0,180,1,0.6,180,0,0,0,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,84,0.18532679,-0.46331866,0.50964952,1455,1,1,270,90,1,0.8,270,0,0,0.32432273,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,85,0.37065407,-0.41698684,0.32432225,1425,1,2,180,0,1,0.8,0,0,0,-0.04633182,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,86,0.37065407,-0.32432321,0.4633177,1252,1,1,270,270,1,0.6,270,0,1,0.09266363,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,87,-0.09266412,-0.0463323,-0.09266412,2167,1,2,270,270,1,0.8,270,0,1,0,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,88,0.37065407,-0.18532775,0.55598134,1574,0,2,90,90,1,0.8,90,1,1,0.18532727,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,89,-0.23165957,0.37065407,-0.27799139,2235,0,2,180,0,1,0.6,0,1,0,-0.04633182,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,90,0.13899498,0.4633177,0.41698588,2011,0,2,0,0,1,0.8,0,1,1,0.2779909,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,91,0.32432225,0.4633177,0.50964952,1197,0,2,270,90,1,0.6,90,1,0,0.18532727,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,92,0.37065407,0.04633134,0.37065407,1449,1,1,90,90,1,0.8,90,0,1,0,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,93,0.4633177,-0.32432321,0.4633177,1662,0,2,90,90,1,0.8,90,1,1,0,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,94,-0.46331866,0.09266316,-0.37065503,1652,0,1,90,90,1,0.8,90,1,1,0.09266363,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,95,0.41698588,0.37065407,0.4633177,1548,1,1,180,180,1,0.6,180,0,1,0.04633182,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,96,-0.0463323,0.4633177,-0.37065503,1419,1,2,90,270,1,0.6,270,0,0,-0.32432273,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,97,-0.0463323,0.37065407,0.27799043,1831,0,2,0,0,1,0.6,0,1,1,0.32432273,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,98,-0.37065503,-0.18532775,0.18532679,3542,0,1,90,90,1,0.6,90,1,1,0.55598182,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,99,0.04633134,0.37065407,0.32432225,1607,0,1,270,90,1,0.6,270,1,0,0.27799091,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,100,0.13899498,-0.37065503,-0.23165957,1874,1,1,0,180,1,0.8,0,0,0,-0.37065455,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,101,0.4633177,-0.46331866,0.4633177,1912,0,2,270,270,1,0.8,270,1,1,0,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,102,-0.09266412,-0.13899593,0.32432225,2032,0,1,180,180,1,0.6,180,1,1,0.41698637,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,103,0.13899498,-0.32432321,-0.09266412,3588,0,1,180,180,1,0.8,180,1,1,-0.2316591,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,104,-0.18532775,-0.46331866,-0.32432321,1745,0,1,180,0,1,0.6,180,1,0,-0.13899546,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,105,0.09266316,-0.00000048,0.04633134,1490,1,1,270,90,1,0.6,270,0,0,-0.04633182,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,106,-0.27799139,-0.23165957,0.04633134,1268,0,2,0,180,1,0.8,180,1,0,0.32432273,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,107,0.41698588,-0.41698684,0.27799043,1884,0,1,270,90,1,0.6,270,1,0,-0.13899545,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,108,-0.00000048,0.37065407,-0.0463323,17943,1,2,90,90,1,0.6,90,0,1,-0.04633182,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,109,0.41698588,0.41698588,0.18532679,1473,1,1,0,0,1,0.8,0,0,1,-0.23165909,1,1,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,110,-0.37065503,0.23165861,-0.41698684,2802,1,1,180,180,1,0.8,180,0,1,-0.04633181,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,111,-0.0463323,-0.27799139,0.04633134,1816,1,1,90,270,1,0.6,90,0,0,0.09266364,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,112,-0.00000048,-0.46331866,-0.0463323,1386,1,2,90,270,1,0.6,270,0,0,-0.04633182,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,113,0.13899498,-0.13899593,-0.23165957,1016,1,2,90,90,1,0.6,90,0,1,-0.37065455,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,114,-0.23165957,0.09266316,-0.09266412,1431,1,2,0,0,1,0.8,0,0,1,0.13899545,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,115,-0.27799139,0.04633134,-0.41698684,1321,1,1,90,270,1,0.6,90,0,0,-0.13899545,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,116,-0.09266412,-0.32432321,-0.0463323,1412,0,2,270,90,1,0.8,90,1,0,0.04633182,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,117,-0.37065503,0.23165861,-0.50965048,1622,1,1,90,90,1,0.6,90,0,1,-0.13899545,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,118,0.18532679,0.23165861,0.32432225,2066,1,2,180,180,1,0.6,180,0,1,0.13899546,1,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
939045,119,-0.23165957,0.13899498,0.04633134,1497,1,1,180,180,1,0.8,180,0,1,0.27799091,0,0,"o90","0.670786279422864","0.00000000000000000000000000000000981492025867723"
8074,0,0.4633177,-0.13899593,0.32432225,8405,0,2,90,90,0,0.6,90,1,1,-0.13899545,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,1,-0.37065503,0.18532679,-0.0463323,2778,0,2,0,0,0,0.6,0,1,1,0.32432273,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,2,0.27799043,-0.0463323,0.18532679,3335,1,2,270,270,0,0.8,270,0,1,-0.09266364,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,3,0.4633177,0.09266316,0.4633177,3537,1,2,90,90,0,0.8,90,0,1,0,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,4,0.37065407,0.13899498,0.41698588,3641,1,1,0,180,0,0.6,0,0,0,0.04633181,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,5,0.18532679,0.4633177,0.13899498,3083,0,2,180,180,0,0.6,180,1,1,-0.04633181,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,6,0.27799043,0.18532679,0.41698588,3149,0,1,270,90,0,0.6,270,1,0,0.13899545,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,7,-0.18532775,0.09266316,-0.13899593,3322,0,1,270,270,0,0.6,270,1,1,0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,8,-0.00000048,0.04633134,-0.32432321,3908,0,2,0,0,0,0.6,0,1,1,-0.32432273,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,9,-0.18532775,-0.0463323,0.13899498,4489,0,1,0,180,0,0.8,0,1,0,0.32432273,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,10,-0.09266412,0.23165861,-0.23165957,2467,1,1,0,0,0,0.6,0,0,1,-0.13899545,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,11,0.18532679,0.09266316,0.37065407,3454,1,1,270,270,0,0.6,270,0,1,0.18532728,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,12,-0.41698684,-0.23165957,-0.27799139,7202,1,1,180,180,0,0.8,180,0,1,0.13899545,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,13,-0.0463323,-0.09266412,0.27799043,2640,0,2,0,180,0,0.8,180,1,0,0.32432273,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,14,0.04633134,-0.00000048,0.32432225,2477,1,2,270,90,0,0.8,90,0,0,0.27799091,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,15,-0.00000048,-0.32432321,0.27799043,4522,0,1,90,90,0,0.6,90,1,1,0.27799091,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,16,-0.09266412,-0.00000048,0.18532679,2943,1,2,90,270,0,0.8,270,0,0,0.27799091,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,17,0.04633134,-0.27799139,0.18532679,2359,0,1,270,90,0,0.6,270,1,0,0.13899545,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,18,0.18532679,-0.13899593,0.13899498,3813,1,1,270,270,0,0.6,270,0,1,-0.04633181,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,19,0.4633177,0.32432225,0.23165861,2913,1,1,0,180,0,0.8,0,0,0,-0.23165909,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,20,-0.09266412,-0.13899593,-0.18532775,2491,1,1,180,0,0,0.8,180,0,0,-0.09266363,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,21,-0.09266412,0.04633134,-0.09266412,2866,1,1,90,270,0,0.6,90,0,0,0,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,22,0.4633177,0.32432225,0.23165861,3130,1,1,90,90,0,0.6,90,0,1,-0.23165909,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,23,0.09266316,-0.41698684,0.18532679,2557,0,2,180,0,0,0.8,0,1,0,0.09266363,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,24,0.41698588,0.41698588,0.27799043,2500,0,2,0,180,0,0.8,180,1,0,-0.13899545,1,1,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,25,0.37065407,-0.32432321,0.27799043,3755,0,2,0,0,0,0.6,0,1,1,-0.09266364,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,26,0.41698588,0.41698588,-0.18532775,2464,0,2,180,0,0,0.8,0,1,0,-0.60231363,1,1,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,27,-0.23165957,0.41698588,-0.23165957,2591,1,2,180,180,0,0.6,180,0,1,0,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,28,0.4633177,0.27799043,0.18532679,3116,1,1,270,270,0,0.8,270,0,1,-0.27799091,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,29,0.41698588,-0.13899593,0.32432225,3484,0,1,180,0,0,0.6,180,1,0,-0.09266363,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,30,-0.23165957,0.04633134,-0.23165957,3188,0,1,0,180,0,0.8,0,1,0,0,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,31,-0.13899593,-0.37065503,0.04633134,3003,1,1,0,0,0,0.6,0,0,1,0.18532727,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,32,-0.09266412,-0.18532775,-0.00000048,2987,1,1,0,0,0,0.6,0,0,1,0.09266364,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,33,-0.41698684,-0.27799139,0.23165861,3474,0,2,270,90,0,0.8,90,1,0,0.64864545,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,34,-0.32432321,0.41698588,-0.27799139,1996,0,1,90,270,0,0.6,90,1,0,0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,35,-0.13899593,0.27799043,-0.32432321,2989,0,2,0,180,0,0.8,180,1,0,-0.18532728,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,36,0.09266316,0.23165861,0.13899498,2522,1,1,90,90,0,0.8,90,0,1,0.04633182,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,37,0.32432225,-0.27799139,0.23165861,2733,0,1,90,90,0,0.8,90,1,1,-0.09266364,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,38,0.41698588,0.13899498,0.27799043,4449,0,2,270,90,0,0.6,90,1,0,-0.13899545,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,39,-0.23165957,-0.23165957,-0.23165957,2597,0,2,90,90,0,0.6,90,1,1,0,1,1,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,40,-0.37065503,0.32432225,-0.18532775,3025,0,2,0,180,0,0.8,180,1,0,0.18532728,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,41,-0.32432321,0.23165861,-0.27799139,2825,1,2,270,270,0,0.6,270,0,1,0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,42,-0.46331866,0.4633177,-0.37065503,2217,1,2,270,90,0,0.8,90,0,0,0.09266363,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,43,0.27799043,-0.46331866,0.27799043,2523,1,1,180,0,0,0.6,180,0,0,0,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,44,0.09266316,-0.18532775,0.23165861,2223,0,1,0,180,0,0.6,0,1,0,0.13899545,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,45,0.27799043,-0.41698684,0.27799043,2812,1,2,180,180,0,0.6,180,0,1,0,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,46,0.23165861,0.18532679,0.23165861,8943,1,1,90,270,0,0.8,90,0,0,0,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,47,-0.23165957,0.09266316,-0.27799139,2863,1,2,270,90,0,0.8,90,0,0,-0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,48,-0.37065503,0.23165861,-0.32432321,4140,0,1,270,90,0,0.6,270,1,0,0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,49,0.09266316,-0.00000048,-0.00000048,2492,1,2,270,90,0,0.6,90,0,0,-0.09266364,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,50,-0.37065503,0.23165861,-0.41698684,2866,0,1,180,180,0,0.8,180,1,1,-0.04633181,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,51,-0.18532775,-0.37065503,0.13899498,6739,1,1,0,180,0,0.8,0,0,0,0.32432273,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,52,0.41698588,0.18532679,0.23165861,3469,1,1,180,180,0,0.8,180,0,1,-0.18532727,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,53,0.27799043,0.4633177,0.23165861,3661,0,1,0,180,0,0.8,0,1,0,-0.04633182,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,54,-0.18532775,0.32432225,-0.23165957,2690,1,2,90,270,0,0.6,270,0,0,-0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,55,0.23165861,0.32432225,0.27799043,3231,0,1,270,270,0,0.8,270,1,1,0.04633182,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,56,0.27799043,0.13899498,0.27799043,3071,1,1,0,0,0,0.6,0,0,1,0,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,57,-0.13899593,-0.41698684,0.27799043,2720,0,1,270,90,0,0.8,270,1,0,0.41698636,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,58,0.37065407,-0.0463323,0.32432225,2452,1,1,0,180,0,0.8,0,0,0,-0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,59,-0.32432321,-0.37065503,-0.32432321,2143,1,2,180,0,0,0.8,0,0,0,0,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,60,0.23165861,-0.27799139,0.32432225,3412,0,2,180,0,0,0.8,0,1,0,0.09266364,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,61,-0.0463323,-0.27799139,-0.23165957,6272,0,1,0,0,0,0.6,0,1,1,-0.18532727,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,62,0.13899498,-0.09266412,0.18532679,2644,0,1,270,270,0,0.6,270,1,1,0.04633181,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,63,0.37065407,-0.37065503,0.32432225,3346,1,2,0,0,0,0.8,0,0,1,-0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,64,-0.32432321,-0.00000048,-0.37065503,2507,1,1,180,180,0,0.8,180,0,1,-0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,65,0.32432225,-0.27799139,0.41698588,3620,1,2,180,180,0,0.8,180,0,1,0.09266363,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,66,-0.0463323,-0.23165957,0.04633134,2951,1,2,90,90,0,0.8,90,0,1,0.09266364,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,67,-0.32432321,0.37065407,-0.32432321,2587,1,1,90,270,0,0.8,90,0,0,0,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,68,-0.41698684,0.18532679,-0.46331866,3848,0,2,270,90,0,0.8,90,1,0,-0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,69,-0.32432321,0.18532679,-0.41698684,2834,1,2,90,270,0,0.6,270,0,0,-0.0926636300000001,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,70,-0.23165957,-0.46331866,0.09266316,3619,0,2,0,0,0,0.8,0,1,1,0.32432273,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,71,-0.23165957,0.18532679,-0.23165957,2715,1,1,90,90,0,0.6,90,0,1,0,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,72,0.37065407,0.27799043,-0.41698684,2859,1,1,90,270,0,0.6,90,0,0,-0.78764091,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,73,-0.18532775,0.37065407,-0.0463323,2164,0,2,180,0,0,0.8,0,1,0,0.13899545,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,74,-0.41698684,-0.0463323,-0.46331866,2025,1,2,90,270,0,0.8,270,0,0,-0.04633182,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,75,0.27799043,-0.46331866,0.4633177,2979,0,1,90,90,0,0.8,90,1,1,0.18532727,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,76,-0.41698684,0.04633134,-0.27799139,2807,0,2,180,180,0,0.6,180,1,1,0.13899545,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,77,0.41698588,-0.00000048,0.37065407,2790,0,1,270,270,0,0.6,270,1,1,-0.04633181,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,78,0.4633177,0.13899498,-0.27799139,2379,0,2,0,0,0,0.6,0,1,1,-0.74130909,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,79,-0.41698684,0.18532679,-0.27799139,3722,1,1,90,90,0,0.6,90,0,1,0.13899545,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,80,-0.0463323,-0.37065503,0.32432225,2800,0,2,0,0,0,0.6,0,1,1,0.37065455,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,81,-0.27799139,0.37065407,-0.37065503,4064,0,1,180,0,0,0.8,180,1,0,-0.09266364,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,82,-0.37065503,-0.46331866,-0.41698684,2301,0,2,0,0,0,0.8,0,1,1,-0.04633181,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,83,0.13899498,-0.18532775,-0.00000048,2845,1,2,180,180,0,0.6,180,0,1,-0.13899546,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,84,-0.41698684,-0.13899593,-0.46331866,2477,0,1,90,270,0,0.6,90,1,0,-0.04633182,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,85,-0.0463323,-0.32432321,0.27799043,2557,1,1,180,180,0,0.8,180,0,1,0.32432273,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,86,-0.23165957,-0.09266412,-0.46331866,1598,1,1,270,270,0,0.6,270,0,1,-0.23165909,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,87,-0.23165957,-0.46331866,-0.27799139,2683,1,2,0,0,0,0.8,0,0,1,-0.04633182,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,88,0.37065407,-0.27799139,0.13899498,4105,1,2,270,90,0,0.6,90,0,0,-0.23165909,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,89,-0.09266412,0.32432225,-0.27799139,3504,0,1,90,90,0,0.6,90,1,1,-0.18532727,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,90,-0.18532775,0.27799043,0.18532679,3192,0,1,270,90,0,0.8,270,1,0,0.37065454,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,91,-0.18532775,-0.00000048,-0.09266412,4266,1,2,270,270,0,0.8,270,0,1,0.09266363,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,92,-0.46331866,-0.41698684,-0.50965048,2855,1,1,180,0,0,0.8,180,0,0,-0.04633182,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,93,0.23165861,-0.32432321,-0.13899593,3037,0,2,270,90,0,0.6,90,1,0,-0.37065454,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,94,-0.46331866,-0.32432321,-0.50965048,2760,1,2,0,180,0,0.8,180,0,0,-0.04633182,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,95,0.32432225,0.13899498,0.4633177,2800,0,1,90,270,0,0.8,90,1,0,0.13899545,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,96,-0.27799139,0.09266316,-0.23165957,4338,0,2,0,0,0,0.6,0,1,1,0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,97,0.41698588,-0.37065503,0.32432225,2688,1,2,90,270,0,0.6,270,0,0,-0.09266363,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,98,0.37065407,-0.13899593,0.32432225,4184,0,1,270,270,0,0.6,270,1,1,-0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,99,-0.23165957,0.04633134,0.23165861,2297,1,1,180,0,0,0.6,180,0,0,0.46331818,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,100,-0.18532775,0.04633134,-0.23165957,2732,0,2,180,180,0,0.6,180,1,1,-0.04633182,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,101,0.13899498,-0.13899593,-0.23165957,2355,0,2,270,270,0,0.8,270,1,1,-0.37065455,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,102,-0.09266412,-0.46331866,0.27799043,5790,1,2,90,90,0,0.8,90,0,1,0.37065455,1,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,103,-0.37065503,0.32432225,-0.23165957,3106,1,2,180,180,0,0.8,180,0,1,0.13899546,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
8074,104,0.04633134,-0.18532775,-0.09266412,3153,0,2,0,180,0,0.6,180,1,0,-0.13899546,0,0,"o91","0.710761711357026","0.0000000000000000000959735047651697"
